Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
2593199519,"Aug 5, 2019, 3:45:00 PM",Core and arms ,Weight Training,,1200,0,,false,,
2596112560,"Aug 6, 2019, 3:45:20 PM",Intervals - 20 x 40 seconds,Run,Average 3:20 min/km during intervals (~200m),2887,9.05,40,false,,activities/2754640896.fit.gz
2601753138,"Aug 8, 2019, 3:11:36 PM",Warm-up,Run,"",584,1.73,6,false,,activities/2760486290.fit.gz
2601806998,"Aug 8, 2019, 3:25:42 PM",5km test - 19:22,Run,"",1172,5.04,26,false,,activities/2760541683.fit.gz
2601853729,"Aug 8, 2019, 3:49:04 PM",Cool down,Run,"",762,2.47,27,false,,activities/2760589318.fit.gz
2602224609,"Aug 8, 2019, 5:24:12 PM",Evening Run,Run,"",2153,4.99,29,false,,activities/2760969594.fit.gz
2609349967,"Aug 11, 2019, 8:36:29 AM",Morning Run,Run,,8888,22.20,69,false,,activities/2768410244.fit.gz
2618896993,"Aug 14, 2019, 4:21:46 PM",Threshold Intervals 7 x 1km ,Run,"Around 4min/km during intervals, 3:45min/km last one.
60 seconds jogging in between each ",3448,12.43,67,false,,activities/2778338342.fit.gz
2621913489,"Aug 15, 2019, 5:14:57 PM",Roller skiing,Roller Ski,"",2362,10.11,7,false,,activities/2781463560.fit.gz
2626257879,"Aug 17, 2019, 10:04:41 AM",Birthday 70/20 intervals ,Run,"4 sets of 5 x 70 seconds, with 20 seconds rest. 2 minutes rest between sets. 
Targeting 4min/km during intervals on a hilly loop",3448,11.51,98,false,,activities/2785991771.fit.gz
2630225697,"Aug 18, 2019, 2:19:50 PM",Combined intervals,Run,15 minutes light threshold followed by 4 x 30 seconds. 3 sets in total + warmup and cool down ,5168,18.43,184,false,,activities/2790138664.fit.gz
2632875941,"Aug 19, 2019, 3:49:53 PM",Afternoon Roller-ski,Roller Ski,"Forgot to start my watch after some traffic lights so missed a km!! That one won’t be counted!

Best Racefox technique values yet also 👍",2788,11.31,6,false,,activities/2792915342.fit.gz
2633006579,"Aug 19, 2019, 5:15:21 PM",Missed km,Roller Ski,,225,1.00,,false,,
2634729245,"Aug 20, 2019, 9:06:10 AM",Lunch Run,Run,,2859,9.56,62,false,,activities/2794871997.fit.gz
2637834818,"Aug 21, 2019, 9:32:17 AM",Lunch roller-ski,Roller Ski,"",2844,10.31,7,false,,activities/2798086971.fit.gz
2640613170,"Aug 22, 2019, 7:58:31 AM",Morning Run,Run,"",2958,7.25,24,false,,activities/2800982112.fit.gz
2645812307,"Aug 24, 2019, 6:36:04 AM",Morning Run,Run,"",611,1.60,5,false,,activities/2806389730.fit.gz
2645994854,"Aug 24, 2019, 6:52:26 AM",Wedding day 10-miler - good for the nerves!,Run,"",5460,16.60,,false,,
2673716168,"Sep 2, 2019, 3:52:36 PM",Afternoon Run - progressive,Run,"",2906,10.39,98,false,,activities/2835482291.fit.gz
2679858761,"Sep 4, 2019, 5:27:28 PM",Evening Run with Carro,Run,"",1903,5.24,38,false,,activities/2841811437.fit.gz
2682344947,"Sep 5, 2019, 3:30:05 PM",Afternoon Roller-ski,Roller Ski,"",2922,12.19,8,false,,activities/2844373208.fit.gz
2686709053,"Sep 7, 2019, 8:58:15 AM",Short Intervals - got soaked!!,Run,"4 x 5 x 40 seconds
~3:20-3:25min/km pace during intervals",2960,9.81,94,false,,activities/2848897489.fit.gz
2691556519,"Sep 8, 2019, 3:51:20 PM",Afternoon Run,Run,,5195,15.55,99,false,,activities/2853941958.fit.gz
2696592398,"Sep 10, 2019, 3:31:15 PM",Afternoon Run,Run,"",3898,13.38,155,false,,activities/2859191217.fit.gz
2699548954,"Sep 11, 2019, 3:49:22 PM",Afternoon Run,Run,"",2442,7.06,30,false,,activities/2862243226.fit.gz
2699644485,"Sep 11, 2019, 4:30:00 PM",Core,Weight Training,,900,0,,false,,
2705152538,"Sep 13, 2019, 3:00:00 PM",SkiErg with intervals,Nordic Ski,"2km warmup, 6 x 500m, 1km cool-down",1800,6.00,,false,,
2705154743,"Sep 13, 2019, 3:35:56 PM",Cool down ,Run,,600,1.50,,false,,
2706919762,"Sep 14, 2019, 8:06:56 AM",Stavlöpning Intervals with Sunbyberg Ski Club,Run,"",6993,12.12,95,false,,activities/2869866500.fit.gz
2712219882,"Sep 15, 2019, 10:21:00 AM",Easy treadmill run,Run,"",3600,10.50,,false,,
2713871685,"Sep 16, 2019, 2:24:22 PM",Afternoon Roller-ski,Roller Ski,"Windy and drizzly day today.
Same attack as last time, lower core power but higher frequency. ",2970,12.19,22,false,,activities/2877127232.fit.gz
2716762449,"Sep 17, 2019, 3:18:24 PM",Afternoon Run,Run,"",1904,7.02,39,false,,activities/2880106963.fit.gz
2719845505,"Sep 18, 2019, 3:53:56 PM",Afternoon Run - Treadmill,Run,"",2115,7.10,,false,,
2719947481,"Sep 18, 2019, 4:39:42 PM",SkiErg,Nordic Ski,,1200,4.20,,false,,
2727013883,"Sep 21, 2019, 8:33:34 AM",Last longish run before Lidingöloppet,Run,"",5086,17.21,169,false,,activities/2890714917.fit.gz
2731716537,"Sep 22, 2019, 5:16:42 PM",Evening Run,Run,,1730,5.86,32,false,,activities/2895614103.fit.gz
2734016263,"Sep 23, 2019, 5:17:32 PM",Evening Run,Run,Including 8 x 1 minute,2194,7.22,29,false,,activities/2898014954.fit.gz
2739328050,"Sep 25, 2019, 4:04:15 PM",Roller-ski with Sundbyberg Ski club,Roller Ski,"Exercises without poles, followed by intervals (+warmup and cool down)",5682,15.88,32,false,,activities/2903494385.fit.gz
2743342643,"Sep 27, 2019, 9:06:23 AM",Lunch Run,Run,20 Minute jog to warm-up before Lidingö tomorrow. Also testing out my new Hokas,1313,3.88,7,false,"",activities/2907676103.fit.gz
2746316187,"Sep 28, 2019, 10:40:04 AM",Lidingöloppet,Run,"",8424,30.03,413,false,"",activities/2910753425.fit.gz
2750001310,"Sep 29, 2019, 4:05:36 PM",Recovery workout,Workout,,1800,0,,false,,
2764004679,"Oct 5, 2019, 8:05:24 AM",Stavlöpning - Sundbyberg Ski club,Run,"",7057,11.62,123,false,"",activities/2929188169.fit.gz
